city,pollutant,unit,year,value,n_stations
Québec City,NO2,ppb,2006,12.3,1
Québec City,NO2,ppb,2007,12.4,1
Québec City,NO2,ppb,2008,13.2,1
Québec City,NO2,ppb,2009,11.2,1
Québec City,NO2,ppb,2010,7.87,3
Québec City,NO2,ppb,2011,8.4,3
Québec City,NO2,ppb,2012,9.1,1
Québec City,NO2,ppb,2013,8.8,1
Québec City,NO2,ppb,2014,9.1,1
Québec City,NO2,ppb,2015,8.7,1
Québec City,NO2,ppb,2016,8.1,1
Québec City,NO2,ppb,2017,8.8,1
Québec City,NO2,ppb,2018,8.7,1
Québec City,NO2,ppb,2019,6.33,3
Québec City,NO2,ppb,2020,6.25,4
Québec City,NO2,ppb,2021,5.7,4
Québec City,NO2,ppb,2022,6.6,3
Québec City,NO2,ppb,2023,6.57,3
Québec City,NO2,ppb,2024,6.0,3
Regina,NO2,ppb,2005,12.1,1
Regina,NO2,ppb,2006,14.7,1
Regina,NO2,ppb,2007,12.0,1
Regina,NO2,ppb,2008,10.8,1
Regina,NO2,ppb,2009,10.1,1
Regina,NO2,ppb,2010,10.9,1
Regina,NO2,ppb,2011,9.4,1
Regina,NO2,ppb,2012,9.3,1
Regina,NO2,ppb,2013,9.3,1
Regina,NO2,ppb,2014,11.0,1
Regina,NO2,ppb,2016,7.3,1
Regina,NO2,ppb,2017,8.5,1
Regina,NO2,ppb,2018,9.1,1
Regina,NO2,ppb,2019,8.8,1
Regina,NO2,ppb,2020,7.4,1
Regina,NO2,ppb,2021,7.1,1
Regina,NO2,ppb,2022,7.7,1
Regina,NO2,ppb,2023,8.4,1
Regina,NO2,ppb,2024,8.0,1
Saint John,NO2,ppb,2005,6.65,2
Saint John,NO2,ppb,2006,3.4,1
Saint John,NO2,ppb,2007,6.5,1
Saint John,NO2,ppb,2008,4.35,2
Saint John,NO2,ppb,2009,3.13,3
Saint John,NO2,ppb,2010,4.55,2
Saint John,NO2,ppb,2011,2.9,2
Saint John,NO2,ppb,2012,3.33,3
Saint John,NO2,ppb,2013,4.43,3
Saint John,NO2,ppb,2014,3.7,3
Saint John,NO2,ppb,2015,4.23,3
Saint John,NO2,ppb,2016,3.25,2
Saint John,NO2,ppb,2017,3.63,3
Saint John,NO2,ppb,2018,3.03,3
Saint John,NO2,ppb,2019,3.47,3
Saint John,NO2,ppb,2020,3.23,3
Saint John,NO2,ppb,2021,3.1,1
Saint John,NO2,ppb,2022,3.4,3
Saint John,NO2,ppb,2023,3.4,3
Saint John,NO2,ppb,2024,3.33,3
Saskatoon,NO2,ppb,2005,9.9,1
Saskatoon,NO2,ppb,2006,10.5,1
Saskatoon,NO2,ppb,2008,8.5,1
Saskatoon,NO2,ppb,2009,10.3,1
Saskatoon,NO2,ppb,2010,11.1,1
Saskatoon,NO2,ppb,2011,11.4,1
Saskatoon,NO2,ppb,2012,10.5,1
Saskatoon,NO2,ppb,2013,11.1,1
Saskatoon,NO2,ppb,2014,9.7,1
Saskatoon,NO2,ppb,2015,8.2,1
Saskatoon,NO2,ppb,2016,8.9,1
Saskatoon,NO2,ppb,2017,8.6,1
Saskatoon,NO2,ppb,2018,9.0,1
Saskatoon,NO2,ppb,2019,8.1,1
Saskatoon,NO2,ppb,2020,7.4,1
Saskatoon,NO2,ppb,2021,7.1,1
Saskatoon,NO2,ppb,2022,7.6,1
Saskatoon,NO2,ppb,2023,8.3,1
Saskatoon,NO2,ppb,2024,7.0,1
St. Catharines–Niagara,NO2,ppb,2006,11.7,1
St. Catharines–Niagara,NO2,ppb,2007,12.0,1
St. Catharines–Niagara,NO2,ppb,2008,10.4,1
St. Catharines–Niagara,NO2,ppb,2009,9.9,1
St. Catharines–Niagara,NO2,ppb,2010,9.1,1
St. Catharines–Niagara,NO2,ppb,2011,8.5,1
St. Catharines–Niagara,NO2,ppb,2012,8.0,1
St. Catharines–Niagara,NO2,ppb,2013,7.7,1
St. Catharines–Niagara,NO2,ppb,2014,7.3,1
St. Catharines–Niagara,NO2,ppb,2015,7.3,1
St. Catharines–Niagara,NO2,ppb,2016,6.6,1
St. Catharines–Niagara,NO2,ppb,2017,6.6,1
St. Catharines–Niagara,NO2,ppb,2018,6.0,1
St. Catharines–Niagara,NO2,ppb,2019,6.0,1
St. Catharines–Niagara,NO2,ppb,2020,5.3,1
St. Catharines–Niagara,NO2,ppb,2021,5.8,1
St. Catharines–Niagara,NO2,ppb,2022,5.7,1
St. Catharines–Niagara,NO2,ppb,2023,5.8,1
St. Catharines–Niagara,NO2,ppb,2024,5.0,1
St. John's,NO2,ppb,2005,4.65,2
St. John's,NO2,ppb,2006,3.95,2
St. John's,NO2,ppb,2008,4.65,2
St. John's,NO2,ppb,2009,2.75,2
St. John's,NO2,ppb,2010,4.3,2
St. John's,NO2,ppb,2011,3.95,2
St. John's,NO2,ppb,2012,3.75,2
St. John's,NO2,ppb,2013,4.5,2
St. John's,NO2,ppb,2014,3.85,2
St. John's,NO2,ppb,2015,3.15,2
St. John's,NO2,ppb,2016,3.45,2
St. John's,NO2,ppb,2017,4.25,2
St. John's,NO2,ppb,2018,3.4,2
St. John's,NO2,ppb,2019,2.6,2
St. John's,NO2,ppb,2020,1.1,1
St. John's,NO2,ppb,2021,2.5,2
St. John's,NO2,ppb,2022,2.5,2
St. John's,NO2,ppb,2023,2.75,2
St. John's,NO2,ppb,2024,3.0,2
Sudbury,NO2,ppb,2013,7.2,1
Sudbury,NO2,ppb,2014,7.3,1
Sudbury,NO2,ppb,2015,7.2,1
Sudbury,NO2,ppb,2016,6.9,1
Sudbury,NO2,ppb,2017,6.8,1
Sudbury,NO2,ppb,2018,6.5,1
Sudbury,NO2,ppb,2019,6.9,1
Sudbury,NO2,ppb,2020,6.3,1
Sudbury,NO2,ppb,2021,5.6,1
Sudbury,NO2,ppb,2022,6.1,1
Sudbury,NO2,ppb,2023,5.5,1
Sudbury,NO2,ppb,2024,5.0,1
Thunder Bay,NO2,ppb,2007,8.7,1
Thunder Bay,NO2,ppb,2008,8.1,1
Thunder Bay,NO2,ppb,2009,8.4,1
Thunder Bay,NO2,ppb,2010,7.8,1
Thunder Bay,NO2,ppb,2011,8.6,1
Thunder Bay,NO2,ppb,2012,7.3,1
Thunder Bay,NO2,ppb,2013,7.3,1
Thunder Bay,NO2,ppb,2014,7.7,1
Thunder Bay,NO2,ppb,2015,7.5,1
Thunder Bay,NO2,ppb,2016,7.1,1
Thunder Bay,NO2,ppb,2017,6.7,1
Thunder Bay,NO2,ppb,2018,7.5,1
Thunder Bay,NO2,ppb,2019,6.6,1
Thunder Bay,NO2,ppb,2020,6.1,1
Thunder Bay,NO2,ppb,2021,6.5,1
Thunder Bay,NO2,ppb,2022,7.0,1
Thunder Bay,NO2,ppb,2023,6.6,1
Toronto,NO2,ppb,2005,22.12,6
Toronto,NO2,ppb,2006,20.04,5
Toronto,NO2,ppb,2007,19.03,6
Toronto,NO2,ppb,2008,18.15,6
Toronto,NO2,ppb,2009,16.36,5
Toronto,NO2,ppb,2010,16.57,6
Toronto,NO2,ppb,2011,16.6,5
Toronto,NO2,ppb,2012,14.72,5
Toronto,NO2,ppb,2013,14.6,5
Toronto,NO2,ppb,2014,15.1,5
Toronto,NO2,ppb,2015,14.68,5
Toronto,NO2,ppb,2016,14.47,6
Toronto,NO2,ppb,2017,14.07,6
Toronto,NO2,ppb,2018,13.4,6
Toronto,NO2,ppb,2019,13.74,5
Toronto,NO2,ppb,2020,11.67,6
Toronto,NO2,ppb,2021,12.63,6
Toronto,NO2,ppb,2022,13.2,6
Toronto,NO2,ppb,2023,11.85,4
Toronto,NO2,ppb,2024,12.67,6
Vancouver,NO2,ppb,2005,14.61,17
Vancouver,NO2,ppb,2006,13.87,18
Vancouver,NO2,ppb,2007,13.31,18
Vancouver,NO2,ppb,2008,12.76,18
Vancouver,NO2,ppb,2009,16.88,4
Vancouver,NO2,ppb,2010,10.69,17
Vancouver,NO2,ppb,2011,10.64,18
Vancouver,NO2,ppb,2012,11.16,19
Vancouver,NO2,ppb,2013,11.13,19
Vancouver,NO2,ppb,2014,10.8,17
Vancouver,NO2,ppb,2015,14.37,3
Vancouver,NO2,ppb,2016,15.55,4
Vancouver,NO2,ppb,2017,16.8,4
Vancouver,NO2,ppb,2018,10.89,20
Vancouver,NO2,ppb,2019,14.78,4
Vancouver,NO2,ppb,2020,13.07,4
Vancouver,NO2,ppb,2021,13.68,4
Vancouver,NO2,ppb,2022,10.38,21
Vancouver,NO2,ppb,2023,9.28,20
Vancouver,NO2,ppb,2024,9.05,20
Victoria,NO2,ppb,2005,10.4,1
Victoria,NO2,ppb,2006,5.0,1
Victoria,NO2,ppb,2008,7.05,2
Victoria,NO2,ppb,2009,10.6,1
Victoria,NO2,ppb,2010,9.9,1
Victoria,NO2,ppb,2011,9.0,1
Victoria,NO2,ppb,2012,8.7,1
Victoria,NO2,ppb,2013,9.0,1
Victoria,NO2,ppb,2014,8.4,1
Victoria,NO2,ppb,2015,8.6,1
Victoria,NO2,ppb,2016,6.65,2
Victoria,NO2,ppb,2017,6.55,2
Victoria,NO2,ppb,2018,8.3,1
Victoria,NO2,ppb,2019,6.25,2
Victoria,NO2,ppb,2020,5.05,2
Victoria,NO2,ppb,2021,4.95,2
Victoria,NO2,ppb,2022,6.7,1
Victoria,NO2,ppb,2023,6.9,1
Victoria,NO2,ppb,2024,7.0,1
Windsor,NO2,ppb,2005,17.0,2
Windsor,NO2,ppb,2006,16.45,2
Windsor,NO2,ppb,2007,16.65,2
Windsor,NO2,ppb,2008,15.7,2
Windsor,NO2,ppb,2009,13.8,2
Windsor,NO2,ppb,2010,15.05,2
Windsor,NO2,ppb,2011,13.7,2
Windsor,NO2,ppb,2012,12.3,2
Windsor,NO2,ppb,2013,11.95,2
Windsor,NO2,ppb,2014,12.9,2
Windsor,NO2,ppb,2015,11.8,2
Windsor,NO2,ppb,2016,11.0,2
Windsor,NO2,ppb,2017,10.5,2
Windsor,NO2,ppb,2018,9.9,2
Windsor,NO2,ppb,2019,10.45,2
Windsor,NO2,ppb,2020,8.55,2
Windsor,NO2,ppb,2021,9.0,2
Windsor,NO2,ppb,2022,8.7,2
Windsor,NO2,ppb,2023,9.35,2
Windsor,NO2,ppb,2024,8.0,2
Winnipeg,NO2,ppb,2005,9.9,2
Winnipeg,NO2,ppb,2006,10.05,2
Winnipeg,NO2,ppb,2007,10.4,2
Winnipeg,NO2,ppb,2008,11.7,1
Winnipeg,NO2,ppb,2009,9.2,2
Winnipeg,NO2,ppb,2010,8.05,2
Winnipeg,NO2,ppb,2011,9.65,2
Winnipeg,NO2,ppb,2012,7.8,2
Winnipeg,NO2,ppb,2013,7.55,2
Winnipeg,NO2,ppb,2014,5.85,2
Winnipeg,NO2,ppb,2015,7.0,2
Winnipeg,NO2,ppb,2016,8.0,1
Winnipeg,NO2,ppb,2017,7.5,1
Winnipeg,NO2,ppb,2018,8.6,1
Winnipeg,NO2,ppb,2019,9.8,1
Winnipeg,NO2,ppb,2020,8.0,1
Winnipeg,NO2,ppb,2021,6.7,1
Winnipeg,NO2,ppb,2022,3.7,1
Winnipeg,NO2,ppb,2023,2.3,1
Yellowknife,NO2,ppb,2005,3.9,1
Yellowknife,NO2,ppb,2006,3.9,1
Yellowknife,NO2,ppb,2007,2.8,1
Yellowknife,NO2,ppb,2008,1.9,1
Yellowknife,NO2,ppb,2009,2.1,1
Yellowknife,NO2,ppb,2010,4.7,1
Yellowknife,NO2,ppb,2011,3.0,1
Yellowknife,NO2,ppb,2012,2.2,1
Yellowknife,NO2,ppb,2013,3.2,1
Yellowknife,NO2,ppb,2014,2.8,1
Yellowknife,NO2,ppb,2015,3.1,1
Yellowknife,NO2,ppb,2016,1.9,1
Yellowknife,NO2,ppb,2017,3.5,1
Yellowknife,NO2,ppb,2018,2.9,1
Yellowknife,NO2,ppb,2019,1.3,1
Yellowknife,NO2,ppb,2020,2.1,1
Yellowknife,NO2,ppb,2021,3.1,1
Yellowknife,NO2,ppb,2022,3.0,1
Yellowknife,NO2,ppb,2024,2.0,1
Abbotsford,O3,ppb,2005,16.0,1
Abbotsford,O3,ppb,2006,19.0,1
Abbotsford,O3,ppb,2007,18.0,2
Abbotsford,O3,ppb,2008,17.0,1
Abbotsford,O3,ppb,2009,19.5,2
Abbotsford,O3,ppb,2010,19.0,1
Abbotsford,O3,ppb,2011,19.0,1
Abbotsford,O3,ppb,2012,20.0,1
Abbotsford,O3,ppb,2013,18.0,2
Abbotsford,O3,ppb,2014,20.5,2
Abbotsford,O3,ppb,2015,18.5,2
Abbotsford,O3,ppb,2016,19.5,2
Abbotsford,O3,ppb,2017,21.5,2
Abbotsford,O3,ppb,2018,20.5,2
Abbotsford,O3,ppb,2019,19.5,2
Abbotsford,O3,ppb,2020,20.0,2
Abbotsford,O3,ppb,2021,22.5,2
Abbotsford,O3,ppb,2022,20.5,2
Abbotsford,O3,ppb,2023,20.5,2
Abbotsford,O3,ppb,2024,20.5,2
Calgary,O3,ppb,2005,18.0,3
Calgary,O3,ppb,2006,19.33,3
Calgary,O3,ppb,2007,19.67,3
Calgary,O3,ppb,2008,21.5,2
Calgary,O3,ppb,2009,22.67,3
Calgary,O3,ppb,2010,20.33,3
Calgary,O3,ppb,2011,24.0,2
Calgary,O3,ppb,2012,21.5,2
Calgary,O3,ppb,2013,24.0,2
Calgary,O3,ppb,2014,23.0,2
Calgary,O3,ppb,2015,24.0,2
Calgary,O3,ppb,2016,21.33,3
Calgary,O3,ppb,2017,26.0,3
Calgary,O3,ppb,2018,23.0,2
Calgary,O3,ppb,2019,24.33,3
Calgary,O3,ppb,2020,24.67,3
Calgary,O3,ppb,2021,26.67,3
Calgary,O3,ppb,2022,27.33,3
Calgary,O3,ppb,2023,27.33,3
Calgary,O3,ppb,2024,25.33,3
Charlottetown,O3,ppb,2014,30.0,1
Charlottetown,O3,ppb,2015,38.0,1
Charlottetown,O3,ppb,2016,28.0,1
Charlottetown,O3,ppb,2017,30.0,1
Charlottetown,O3,ppb,2018,28.0,1
Charlottetown,O3,ppb,2019,26.0,1
Charlottetown,O3,ppb,2020,26.0,1
Charlottetown,O3,ppb,2021,28.0,1
Charlottetown,O3,ppb,2022,28.0,1
Charlottetown,O3,ppb,2023,28.0,1
Charlottetown,O3,ppb,2024,29.0,1
Edmonton,O3,ppb,2005,18.67,3
Edmonton,O3,ppb,2006,20.33,3
Edmonton,O3,ppb,2007,21.0,3
Edmonton,O3,ppb,2008,21.0,3
Edmonton,O3,ppb,2009,22.0,3
Edmonton,O3,ppb,2010,19.33,3
Edmonton,O3,ppb,2011,23.67,3
Edmonton,O3,ppb,2012,21.33,3
Edmonton,O3,ppb,2013,22.33,3
Edmonton,O3,ppb,2014,21.75,4
Edmonton,O3,ppb,2015,21.5,4
Edmonton,O3,ppb,2016,21.25,4
Edmonton,O3,ppb,2017,22.5,4
Edmonton,O3,ppb,2018,24.0,4
Edmonton,O3,ppb,2019,22.75,4
Edmonton,O3,ppb,2020,23.2,5
Edmonton,O3,ppb,2021,24.25,4
Edmonton,O3,ppb,2022,24.75,4
Edmonton,O3,ppb,2023,25.25,4
Edmonton,O3,ppb,2024,23.25,4
Fredericton,O3,ppb,2005,25.0,1
Fredericton,O3,ppb,2006,26.0,1
Fredericton,O3,ppb,2007,29.0,1
Fredericton,O3,ppb,2008,27.0,1
Fredericton,O3,ppb,2009,25.0,1
Fredericton,O3,ppb,2010,26.0,1
Fredericton,O3,ppb,2011,24.0,1
Fredericton,O3,ppb,2012,24.0,1
Fredericton,O3,ppb,2013,25.0,1
Fredericton,O3,ppb,2014,26.0,1
Fredericton,O3,ppb,2015,25.0,1
Fredericton,O3,ppb,2016,24.0,1
Fredericton,O3,ppb,2018,31.0,1
Fredericton,O3,ppb,2019,27.0,1
Fredericton,O3,ppb,2020,27.0,1
Fredericton,O3,ppb,2021,28.0,1
Fredericton,O3,ppb,2022,26.0,1
Fredericton,O3,ppb,2023,27.0,1
Fredericton,O3,ppb,2024,25.0,1
Halifax,O3,ppb,2005,13.0,1
Halifax,O3,ppb,2006,21.0,1
Halifax,O3,ppb,2007,19.0,1
Halifax,O3,ppb,2008,18.5,2
Halifax,O3,ppb,2009,22.0,1
Halifax,O3,ppb,2010,21.0,1
Halifax,O3,ppb,2011,23.5,2
Halifax,O3,ppb,2012,22.0,2
Halifax,O3,ppb,2013,25.5,2
Halifax,O3,ppb,2014,25.0,2
Halifax,O3,ppb,2015,25.0,2
Halifax,O3,ppb,2016,23.5,2
Halifax,O3,ppb,2017,25.0,2
Halifax,O3,ppb,2018,28.0,2
Halifax,O3,ppb,2019,27.0,2
Halifax,O3,ppb,2020,26.5,2
Halifax,O3,ppb,2021,27.5,2
Halifax,O3,ppb,2022,29.0,2
Halifax,O3,ppb,2023,29.5,2
Halifax,O3,ppb,2024,28.0,2
Hamilton,O3,ppb,2005,25.5,2
Hamilton,O3,ppb,2006,25.0,2
Hamilton,O3,ppb,2007,27.0,2
Hamilton,O3,ppb,2008,27.0,2
Hamilton,O3,ppb,2009,25.5,2
Hamilton,O3,ppb,2010,28.5,2
Hamilton,O3,ppb,2011,26.0,3
Hamilton,O3,ppb,2012,26.67,3
Hamilton,O3,ppb,2013,26.0,3
Hamilton,O3,ppb,2014,25.67,3
Hamilton,O3,ppb,2015,26.33,3
Hamilton,O3,ppb,2016,26.67,3
Hamilton,O3,ppb,2017,26.67,3
Hamilton,O3,ppb,2018,26.67,3
Hamilton,O3,ppb,2019,25.33,3
Hamilton,O3,ppb,2020,26.67,3
Hamilton,O3,ppb,2021,26.67,3
Hamilton,O3,ppb,2022,26.33,3
Hamilton,O3,ppb,2023,27.0,3
Hamilton,O3,ppb,2024,26.0,3
Kelowna,O3,ppb,2005,21.0,1
Kelowna,O3,ppb,2006,22.0,1
Kelowna,O3,ppb,2007,23.0,1
Kelowna,O3,ppb,2008,24.0,1
Kelowna,O3,ppb,2009,25.0,1
Kelowna,O3,ppb,2010,21.0,1
Kelowna,O3,ppb,2011,25.0,1
Kelowna,O3,ppb,2012,25.0,1
Kelowna,O3,ppb,2013,24.0,1
Kelowna,O3,ppb,2014,22.0,1
Kelowna,O3,ppb,2015,23.0,1
Kelowna,O3,ppb,2016,22.0,1
Kelowna,O3,ppb,2017,25.0,1
Kelowna,O3,ppb,2018,23.0,1
Kelowna,O3,ppb,2020,21.0,1
Kelowna,O3,ppb,2021,23.0,1
Kelowna,O3,ppb,2022,21.0,1
Kelowna,O3,ppb,2023,19.0,1
Kelowna,O3,ppb,2024,19.0,1
Kitchener–Waterloo,O3,ppb,2005,28.0,1
Kitchener–Waterloo,O3,ppb,2006,27.0,1
Kitchener–Waterloo,O3,ppb,2007,29.0,1
Kitchener–Waterloo,O3,ppb,2008,28.0,1
Kitchener–Waterloo,O3,ppb,2009,27.0,1
Kitchener–Waterloo,O3,ppb,2010,29.0,1
Kitchener–Waterloo,O3,ppb,2011,28.0,1
Kitchener–Waterloo,O3,ppb,2012,28.0,1
Kitchener–Waterloo,O3,ppb,2013,28.0,1
Kitchener–Waterloo,O3,ppb,2014,27.0,1
Kitchener–Waterloo,O3,ppb,2015,28.0,1
Kitchener–Waterloo,O3,ppb,2016,29.0,1
Kitchener–Waterloo,O3,ppb,2017,28.0,1
Kitchener–Waterloo,O3,ppb,2018,28.0,1
Kitchener–Waterloo,O3,ppb,2019,27.0,1
Kitchener–Waterloo,O3,ppb,2020,28.0,1
Kitchener–Waterloo,O3,ppb,2021,28.0,1
Kitchener–Waterloo,O3,ppb,2022,29.0,1
Kitchener–Waterloo,O3,ppb,2023,29.0,1
Kitchener–Waterloo,O3,ppb,2024,28.0,1
London,O3,ppb,2005,26.0,1
London,O3,ppb,2006,25.0,1
London,O3,ppb,2007,27.0,1
London,O3,ppb,2008,27.0,1
London,O3,ppb,2009,25.0,1
London,O3,ppb,2010,28.0,1
London,O3,ppb,2011,27.0,1
London,O3,ppb,2012,28.0,1
London,O3,ppb,2013,29.0,1
London,O3,ppb,2014,28.0,1
London,O3,ppb,2015,28.0,1
London,O3,ppb,2016,28.0,1
London,O3,ppb,2017,28.0,1
London,O3,ppb,2018,28.0,1
London,O3,ppb,2019,27.0,1
London,O3,ppb,2020,28.0,1
London,O3,ppb,2021,29.0,1
London,O3,ppb,2022,30.0,1
London,O3,ppb,2023,29.0,1
London,O3,ppb,2024,28.0,1
Moncton,O3,ppb,2005,23.0,1
Moncton,O3,ppb,2006,22.0,1
Moncton,O3,ppb,2007,19.0,1
Moncton,O3,ppb,2008,22.0,1
Moncton,O3,ppb,2009,24.0,1
Moncton,O3,ppb,2010,24.0,1
Moncton,O3,ppb,2011,22.0,1
Moncton,O3,ppb,2012,23.0,1
Moncton,O3,ppb,2013,25.0,1
Moncton,O3,ppb,2014,25.0,1
Moncton,O3,ppb,2015,24.0,1
Moncton,O3,ppb,2016,24.0,1
Moncton,O3,ppb,2017,25.0,1
Moncton,O3,ppb,2018,25.0,1
Moncton,O3,ppb,2019,27.0,1
Moncton,O3,ppb,2020,24.0,1
Moncton,O3,ppb,2021,24.0,1
Moncton,O3,ppb,2022,24.0,1
Moncton,O3,ppb,2023,23.0,1
Moncton,O3,ppb,2024,24.0,1
Montréal,O3,ppb,2005,20.78,9
Montréal,O3,ppb,2006,19.11,9
Montréal,O3,ppb,2007,21.4,10
Montréal,O3,ppb,2008,20.67,9
Montréal,O3,ppb,2009,20.33,9
Montréal,O3,ppb,2010,22.44,9
Montréal,O3,ppb,2011,20.78,9
Montréal,O3,ppb,2012,22.33,9
Montréal,O3,ppb,2013,23.12,8
Montréal,O3,ppb,2014,22.89,9
Montréal,O3,ppb,2015,23.57,7
Montréal,O3,ppb,2016,23.44,9
Montréal,O3,ppb,2017,23.25,8
Montréal,O3,ppb,2018,24.89,9
Montréal,O3,ppb,2019,24.44,9
Montréal,O3,ppb,2020,24.22,9
Montréal,O3,ppb,2021,24.3,10
Montréal,O3,ppb,2022,24.11,9
Montréal,O3,ppb,2023,25.7,10
Montréal,O3,ppb,2024,24.8,10
Ottawa–Gatineau,O3,ppb,2005,23.5,2
Ottawa–Gatineau,O3,ppb,2006,23.0,2
Ottawa–Gatineau,O3,ppb,2007,26.0,2
Ottawa–Gatineau,O3,ppb,2008,24.33,3
Ottawa–Gatineau,O3,ppb,2009,23.33,3
Ottawa–Gatineau,O3,ppb,2010,26.0,3
Ottawa–Gatineau,O3,ppb,2011,24.33,3
Ottawa–Gatineau,O3,ppb,2012,25.67,3
Ottawa–Gatineau,O3,ppb,2013,26.33,3
Ottawa–Gatineau,O3,ppb,2014,26.0,3
Ottawa–Gatineau,O3,ppb,2015,26.33,3
Ottawa–Gatineau,O3,ppb,2016,26.0,3
Ottawa–Gatineau,O3,ppb,2017,25.67,3
Ottawa–Gatineau,O3,ppb,2018,26.5,2
Ottawa–Gatineau,O3,ppb,2019,26.5,2
Ottawa–Gatineau,O3,ppb,2020,26.0,2
Ottawa–Gatineau,O3,ppb,2021,26.5,2
Ottawa–Gatineau,O3,ppb,2022,26.5,2
Ottawa–Gatineau,O3,ppb,2023,27.5,2
Ottawa–Gatineau,O3,ppb,2024,26.0,2
Québec City,O3,ppb,2005,22.33,3
Québec City,O3,ppb,2006,21.0,3
Québec City,O3,ppb,2007,21.33,3
Québec City,O3,ppb,2008,20.0,3
Québec City,O3,ppb,2009,20.0,3
Québec City,O3,ppb,2010,23.33,3
Québec City,O3,ppb,2011,21.67,3
Québec City,O3,ppb,2012,23.0,3
Québec City,O3,ppb,2013,24.67,3
Québec City,O3,ppb,2014,23.67,3
Québec City,O3,ppb,2015,24.0,3
Québec City,O3,ppb,2016,24.0,3
Québec City,O3,ppb,2017,24.0,3
Québec City,O3,ppb,2018,25.67,3
Québec City,O3,ppb,2019,25.0,3
Québec City,O3,ppb,2020,24.75,4
Québec City,O3,ppb,2021,25.0,5
Québec City,O3,ppb,2022,24.6,5
Québec City,O3,ppb,2023,24.75,4
Québec City,O3,ppb,2024,24.2,5
Regina,O3,ppb,2005,17.0,1
Regina,O3,ppb,2006,16.0,1
Regina,O3,ppb,2008,22.0,1
Regina,O3,ppb,2009,23.0,1
Regina,O3,ppb,2010,22.0,1
Regina,O3,ppb,2011,26.0,1
Regina,O3,ppb,2012,21.0,1
Regina,O3,ppb,2013,21.0,1
Regina,O3,ppb,2014,24.0,1
Regina,O3,ppb,2015,25.0,1
Regina,O3,ppb,2016,25.0,1
Regina,O3,ppb,2017,26.0,1
Regina,O3,ppb,2018,26.0,1
Regina,O3,ppb,2019,26.0,1
Regina,O3,ppb,2020,25.0,1
Regina,O3,ppb,2021,26.0,1
Regina,O3,ppb,2022,27.0,1
Regina,O3,ppb,2023,28.0,1
Regina,O3,ppb,2024,26.0,1
Saguenay,O3,ppb,2005,25.0,1
Saguenay,O3,ppb,2006,24.0,1
Saguenay,O3,ppb,2007,23.0,1
Saguenay,O3,ppb,2008,23.0,1
Saguenay,O3,ppb,2009,21.0,1
Saguenay,O3,ppb,2010,25.0,1
Saguenay,O3,ppb,2011,25.0,1
Saguenay,O3,ppb,2012,27.0,1
Saguenay,O3,ppb,2013,26.0,1
Saguenay,O3,ppb,2014,24.0,1
Saguenay,O3,ppb,2015,25.0,1
Saguenay,O3,ppb,2016,24.0,1
Saguenay,O3,ppb,2017,26.0,1
Saguenay,O3,ppb,2018,27.0,1
Saguenay,O3,ppb,2019,25.5,2
Saguenay,O3,ppb,2020,25.0,2
Saguenay,O3,ppb,2021,25.0,2
Saguenay,O3,ppb,2022,26.5,2
Saguenay,O3,ppb,2023,26.5,2
Saguenay,O3,ppb,2024,25.5,2
Saint John,O3,ppb,2005,25.67,3
Saint John,O3,ppb,2006,25.67,3
Saint John,O3,ppb,2007,26.0,3
Saint John,O3,ppb,2008,26.67,3
Saint John,O3,ppb,2009,26.33,3
Saint John,O3,ppb,2010,27.67,3
Saint John,O3,ppb,2011,26.0,2
Saint John,O3,ppb,2012,25.5,2
Saint John,O3,ppb,2013,27.0,3
Saint John,O3,ppb,2014,26.67,3
Saint John,O3,ppb,2015,26.33,3
Saint John,O3,ppb,2016,27.0,2
Saint John,O3,ppb,2017,29.0,3
Saint John,O3,ppb,2018,29.0,3
Saint John,O3,ppb,2019,30.0,3
Saint John,O3,ppb,2020,30.0,3
Saint John,O3,ppb,2021,29.0,3
Saint John,O3,ppb,2022,28.67,3
Saint John,O3,ppb,2023,30.67,3
Saint John,O3,ppb,2024,29.0,3
Saskatoon,O3,ppb,2005,20.0,1
Saskatoon,O3,ppb,2006,20.0,1
Saskatoon,O3,ppb,2007,19.0,1
Saskatoon,O3,ppb,2008,21.0,1
Saskatoon,O3,ppb,2009,22.0,1
Saskatoon,O3,ppb,2010,22.0,1
Saskatoon,O3,ppb,2011,24.0,1
Saskatoon,O3,ppb,2012,22.0,1
Saskatoon,O3,ppb,2013,26.0,1
Saskatoon,O3,ppb,2014,24.0,1
Saskatoon,O3,ppb,2015,24.0,1
Saskatoon,O3,ppb,2016,22.0,1
Saskatoon,O3,ppb,2017,26.0,1
Saskatoon,O3,ppb,2018,26.0,1
Saskatoon,O3,ppb,2019,25.0,1
Saskatoon,O3,ppb,2020,24.0,1
Saskatoon,O3,ppb,2021,25.0,1
Saskatoon,O3,ppb,2022,25.0,1
Saskatoon,O3,ppb,2023,26.0,1
Saskatoon,O3,ppb,2024,25.0,1
Sherbrooke,O3,ppb,2005,26.0,1
Sherbrooke,O3,ppb,2006,23.0,1
Sherbrooke,O3,ppb,2007,24.0,1
Sherbrooke,O3,ppb,2008,24.0,1
Sherbrooke,O3,ppb,2009,24.0,1
Sherbrooke,O3,ppb,2010,26.0,1
Sherbrooke,O3,ppb,2011,26.0,1
Sherbrooke,O3,ppb,2012,27.0,1
Sherbrooke,O3,ppb,2013,29.0,1
